session_id,video_id,crop_ids,species
session_00508,d91e27319a23d48a666edf5287c582f7,"d91e27319a23d48a666edf5287c582f7_c03157,d91e27319a23d48a666edf5287c582f7_c03158,d91e27319a23d48a666edf5287c582f7_c03159,d91e27319a23d48a666edf5287c582f7_c03160,d91e27319a23d48a666edf5287c582f7_c03161,d91e27319a23d48a666edf5287c582f7_c03162,d91e27319a23d48a666edf5287c582f7_c03163,d91e27319a23d48a666edf5287c582f7_c03164,d91e27319a23d48a666edf5287c582f7_c03166,d91e27319a23d48a666edf5287c582f7_c03167,d91e27319a23d48a666edf5287c582f7_c03168,d91e27319a23d48a666edf5287c582f7_c03169,d91e27319a23d48a666edf5287c582f7_c03170,d91e27319a23d48a666edf5287c582f7_c03171,d91e27319a23d48a666edf5287c582f7_c03172,d91e27319a23d48a666edf5287c582f7_c03173,d91e27319a23d48a666edf5287c582f7_c03174,d91e27319a23d48a666edf5287c582f7_c03175,d91e27319a23d48a666edf5287c582f7_c03176,d91e27319a23d48a666edf5287c582f7_c03177,d91e27319a23d48a666edf5287c582f7_c03179,d91e27319a23d48a666edf5287c582f7_c03180,d91e27319a23d48a666edf5287c582f7_c03181,d91e27319a23d48a666edf5287c582f7_c03182,d91e27319a23d48a666edf5287c582f7_c03183,d91e27319a23d48a666edf5287c582f7_c03184,d91e27319a23d48a666edf5287c582f7_c03185,d91e27319a23d48a666edf5287c582f7_c03187,d91e27319a23d48a666edf5287c582f7_c03188,d91e27319a23d48a666edf5287c582f7_c03189,d91e27319a23d48a666edf5287c582f7_c03190,d91e27319a23d48a666edf5287c582f7_c03192,d91e27319a23d48a666edf5287c582f7_c03193,d91e27319a23d48a666edf5287c582f7_c03194,d91e27319a23d48a666edf5287c582f7_c03196",Dark-Eyed Junco
session_00509,dbcb079a4cb87ba66b73c5caa8f6c619,"dbcb079a4cb87ba66b73c5caa8f6c619_c03199,dbcb079a4cb87ba66b73c5caa8f6c619_c03205",Dark-Eyed Junco
session_00510,dbcb079a4cb87ba66b73c5caa8f6c619,dbcb079a4cb87ba66b73c5caa8f6c619_c03202,Dark-Eyed Junco
session_00511,dbcb079a4cb87ba66b73c5caa8f6c619,"dbcb079a4cb87ba66b73c5caa8f6c619_c03200,dbcb079a4cb87ba66b73c5caa8f6c619_c03201,dbcb079a4cb87ba66b73c5caa8f6c619_c03203,dbcb079a4cb87ba66b73c5caa8f6c619_c03204",Dark-Eyed Junco
session_00512,dc7f419de669920a6f5d3a2d2e4f10f2,"dc7f419de669920a6f5d3a2d2e4f10f2_c03206,dc7f419de669920a6f5d3a2d2e4f10f2_c03207,dc7f419de669920a6f5d3a2d2e4f10f2_c03208",Dark-Eyed Junco
session_00513,de395a19a20ca0fe7fb2e4eeb87479e8,"de395a19a20ca0fe7fb2e4eeb87479e8_c03213,de395a19a20ca0fe7fb2e4eeb87479e8_c03215,de395a19a20ca0fe7fb2e4eeb87479e8_c03228",Dark-Eyed Junco
session_00514,de395a19a20ca0fe7fb2e4eeb87479e8,"de395a19a20ca0fe7fb2e4eeb87479e8_c03222,de395a19a20ca0fe7fb2e4eeb87479e8_c03229",Dark-Eyed Junco
session_00515,de395a19a20ca0fe7fb2e4eeb87479e8,"de395a19a20ca0fe7fb2e4eeb87479e8_c03209,de395a19a20ca0fe7fb2e4eeb87479e8_c03210,de395a19a20ca0fe7fb2e4eeb87479e8_c03211,de395a19a20ca0fe7fb2e4eeb87479e8_c03212,de395a19a20ca0fe7fb2e4eeb87479e8_c03216,de395a19a20ca0fe7fb2e4eeb87479e8_c03221,de395a19a20ca0fe7fb2e4eeb87479e8_c03223,de395a19a20ca0fe7fb2e4eeb87479e8_c03224,de395a19a20ca0fe7fb2e4eeb87479e8_c03225,de395a19a20ca0fe7fb2e4eeb87479e8_c03226,de395a19a20ca0fe7fb2e4eeb87479e8_c03227,de395a19a20ca0fe7fb2e4eeb87479e8_c03230",Dark-Eyed Junco
session_00516,de395a19a20ca0fe7fb2e4eeb87479e8,de395a19a20ca0fe7fb2e4eeb87479e8_c03214,Dark-Eyed Junco
session_00517,de395a19a20ca0fe7fb2e4eeb87479e8,"de395a19a20ca0fe7fb2e4eeb87479e8_c03217,de395a19a20ca0fe7fb2e4eeb87479e8_c03218,de395a19a20ca0fe7fb2e4eeb87479e8_c03219,de395a19a20ca0fe7fb2e4eeb87479e8_c03220",Dark-Eyed Junco
session_00518,de6326fe6347cccb2783fe04796a80eb,de6326fe6347cccb2783fe04796a80eb_c03231,Chickadee
session_00519,df3bd34b09f3c2323fa19b9bfd565e83,"df3bd34b09f3c2323fa19b9bfd565e83_c03232,df3bd34b09f3c2323fa19b9bfd565e83_c03233",Dark-Eyed Junco
session_00520,e059aea59f79546bdfd643f2dba2d327,"e059aea59f79546bdfd643f2dba2d327_c03234,e059aea59f79546bdfd643f2dba2d327_c03235,e059aea59f79546bdfd643f2dba2d327_c03237",Dark-Eyed Junco
session_00521,e059aea59f79546bdfd643f2dba2d327,e059aea59f79546bdfd643f2dba2d327_c03236,Dark-Eyed Junco
session_00522,e1ff12417a92b7c537a5e2dca9761015,"e1ff12417a92b7c537a5e2dca9761015_c03239,e1ff12417a92b7c537a5e2dca9761015_c03241,e1ff12417a92b7c537a5e2dca9761015_c03242,e1ff12417a92b7c537a5e2dca9761015_c03243,e1ff12417a92b7c537a5e2dca9761015_c03244,e1ff12417a92b7c537a5e2dca9761015_c03245,e1ff12417a92b7c537a5e2dca9761015_c03247",Black-Capped Chickadee
session_00523,e1ff12417a92b7c537a5e2dca9761015,e1ff12417a92b7c537a5e2dca9761015_c03248,Black-Capped Chickadee
session_00524,e1ff12417a92b7c537a5e2dca9761015,"e1ff12417a92b7c537a5e2dca9761015_c03240,e1ff12417a92b7c537a5e2dca9761015_c03246",Black-Capped Chickadee
session_00525,e1ff12417a92b7c537a5e2dca9761015,e1ff12417a92b7c537a5e2dca9761015_c03238,Black-Capped Chickadee
session_00526,e211d1790476ef78080596a071205016,e211d1790476ef78080596a071205016_c03249,Dark-Eyed Junco
session_00527,e2b0f43090ece31461c565bdd46b28fd,"e2b0f43090ece31461c565bdd46b28fd_c03250,e2b0f43090ece31461c565bdd46b28fd_c03251,e2b0f43090ece31461c565bdd46b28fd_c03252,e2b0f43090ece31461c565bdd46b28fd_c03253,e2b0f43090ece31461c565bdd46b28fd_c03254,e2b0f43090ece31461c565bdd46b28fd_c03255,e2b0f43090ece31461c565bdd46b28fd_c03256,e2b0f43090ece31461c565bdd46b28fd_c03257,e2b0f43090ece31461c565bdd46b28fd_c03258,e2b0f43090ece31461c565bdd46b28fd_c03259,e2b0f43090ece31461c565bdd46b28fd_c03260,e2b0f43090ece31461c565bdd46b28fd_c03261,e2b0f43090ece31461c565bdd46b28fd_c03262,e2b0f43090ece31461c565bdd46b28fd_c03263,e2b0f43090ece31461c565bdd46b28fd_c03264,e2b0f43090ece31461c565bdd46b28fd_c03265,e2b0f43090ece31461c565bdd46b28fd_c03266,e2b0f43090ece31461c565bdd46b28fd_c03267,e2b0f43090ece31461c565bdd46b28fd_c03268,e2b0f43090ece31461c565bdd46b28fd_c03269,e2b0f43090ece31461c565bdd46b28fd_c03270,e2b0f43090ece31461c565bdd46b28fd_c03272,e2b0f43090ece31461c565bdd46b28fd_c03273,e2b0f43090ece31461c565bdd46b28fd_c03274,e2b0f43090ece31461c565bdd46b28fd_c03275,e2b0f43090ece31461c565bdd46b28fd_c03276,e2b0f43090ece31461c565bdd46b28fd_c03277,e2b0f43090ece31461c565bdd46b28fd_c03278,e2b0f43090ece31461c565bdd46b28fd_c03280,e2b0f43090ece31461c565bdd46b28fd_c03281,e2b0f43090ece31461c565bdd46b28fd_c03282,e2b0f43090ece31461c565bdd46b28fd_c03283,e2b0f43090ece31461c565bdd46b28fd_c03284,e2b0f43090ece31461c565bdd46b28fd_c03285,e2b0f43090ece31461c565bdd46b28fd_c03286,e2b0f43090ece31461c565bdd46b28fd_c03287",Dark-Eyed Junco
session_00528,e2b0f43090ece31461c565bdd46b28fd,"e2b0f43090ece31461c565bdd46b28fd_c03271,e2b0f43090ece31461c565bdd46b28fd_c03279",Dark-Eyed Junco
session_00529,e439a4c63ff3a47c84b6125812f457ed,"e439a4c63ff3a47c84b6125812f457ed_c03288,e439a4c63ff3a47c84b6125812f457ed_c03289,e439a4c63ff3a47c84b6125812f457ed_c03290,e439a4c63ff3a47c84b6125812f457ed_c03291,e439a4c63ff3a47c84b6125812f457ed_c03292,e439a4c63ff3a47c84b6125812f457ed_c03294,e439a4c63ff3a47c84b6125812f457ed_c03295,e439a4c63ff3a47c84b6125812f457ed_c03297,e439a4c63ff3a47c84b6125812f457ed_c03298,e439a4c63ff3a47c84b6125812f457ed_c03299,e439a4c63ff3a47c84b6125812f457ed_c03300",Dark-Eyed Junco
session_00530,e439a4c63ff3a47c84b6125812f457ed,"e439a4c63ff3a47c84b6125812f457ed_c03293,e439a4c63ff3a47c84b6125812f457ed_c03296",Dark-Eyed Junco
session_00531,e46ac8451e32d15a797161c76630b2c7,e46ac8451e32d15a797161c76630b2c7_c03302,Black-Capped Chickadee
session_00532,e46ac8451e32d15a797161c76630b2c7,e46ac8451e32d15a797161c76630b2c7_c03301,Black-Capped Chickadee
session_00533,e4e7fc4310707a0a93de6223aa119bac,"e4e7fc4310707a0a93de6223aa119bac_c03303,e4e7fc4310707a0a93de6223aa119bac_c03312",Dark-Eyed Junco
session_00534,e4e7fc4310707a0a93de6223aa119bac,"e4e7fc4310707a0a93de6223aa119bac_c03304,e4e7fc4310707a0a93de6223aa119bac_c03305,e4e7fc4310707a0a93de6223aa119bac_c03306,e4e7fc4310707a0a93de6223aa119bac_c03307,e4e7fc4310707a0a93de6223aa119bac_c03308,e4e7fc4310707a0a93de6223aa119bac_c03309,e4e7fc4310707a0a93de6223aa119bac_c03310,e4e7fc4310707a0a93de6223aa119bac_c03311,e4e7fc4310707a0a93de6223aa119bac_c03313,e4e7fc4310707a0a93de6223aa119bac_c03314,e4e7fc4310707a0a93de6223aa119bac_c03315,e4e7fc4310707a0a93de6223aa119bac_c03316,e4e7fc4310707a0a93de6223aa119bac_c03317,e4e7fc4310707a0a93de6223aa119bac_c03318",Dark-Eyed Junco
session_00535,e62c84a7514438482ef1abf70442054c,"e62c84a7514438482ef1abf70442054c_c03319,e62c84a7514438482ef1abf70442054c_c03331,e62c84a7514438482ef1abf70442054c_c03332,e62c84a7514438482ef1abf70442054c_c03333,e62c84a7514438482ef1abf70442054c_c03334",Black-Capped Chickadee
session_00536,e62c84a7514438482ef1abf70442054c,e62c84a7514438482ef1abf70442054c_c03320,Dark-Eyed Junco
session_00537,e62c84a7514438482ef1abf70442054c,"e62c84a7514438482ef1abf70442054c_c03321,e62c84a7514438482ef1abf70442054c_c03322,e62c84a7514438482ef1abf70442054c_c03323,e62c84a7514438482ef1abf70442054c_c03324,e62c84a7514438482ef1abf70442054c_c03325,e62c84a7514438482ef1abf70442054c_c03326,e62c84a7514438482ef1abf70442054c_c03327,e62c84a7514438482ef1abf70442054c_c03328,e62c84a7514438482ef1abf70442054c_c03329,e62c84a7514438482ef1abf70442054c_c03330",Black-Capped Chickadee
session_00538,e66f84dfc70f33833b16e331766d21ee,"e66f84dfc70f33833b16e331766d21ee_c03335,e66f84dfc70f33833b16e331766d21ee_c03336,e66f84dfc70f33833b16e331766d21ee_c03337,e66f84dfc70f33833b16e331766d21ee_c03338,e66f84dfc70f33833b16e331766d21ee_c03339,e66f84dfc70f33833b16e331766d21ee_c03340,e66f84dfc70f33833b16e331766d21ee_c03343,e66f84dfc70f33833b16e331766d21ee_c03344,e66f84dfc70f33833b16e331766d21ee_c03345,e66f84dfc70f33833b16e331766d21ee_c03346,e66f84dfc70f33833b16e331766d21ee_c03348",Dark-Eyed Junco
session_00539,e66f84dfc70f33833b16e331766d21ee,"e66f84dfc70f33833b16e331766d21ee_c03341,e66f84dfc70f33833b16e331766d21ee_c03342",Dark-Eyed Junco
session_00540,e66f84dfc70f33833b16e331766d21ee,e66f84dfc70f33833b16e331766d21ee_c03347,Dark-Eyed Junco
session_00541,e6a23352fd71f7beed336e016762a667,"e6a23352fd71f7beed336e016762a667_c03349,e6a23352fd71f7beed336e016762a667_c03350,e6a23352fd71f7beed336e016762a667_c03351,e6a23352fd71f7beed336e016762a667_c03353,e6a23352fd71f7beed336e016762a667_c03354,e6a23352fd71f7beed336e016762a667_c03355,e6a23352fd71f7beed336e016762a667_c03356,e6a23352fd71f7beed336e016762a667_c03357,e6a23352fd71f7beed336e016762a667_c03358,e6a23352fd71f7beed336e016762a667_c03359,e6a23352fd71f7beed336e016762a667_c03361,e6a23352fd71f7beed336e016762a667_c03362,e6a23352fd71f7beed336e016762a667_c03363,e6a23352fd71f7beed336e016762a667_c03364,e6a23352fd71f7beed336e016762a667_c03365,e6a23352fd71f7beed336e016762a667_c03366,e6a23352fd71f7beed336e016762a667_c03369,e6a23352fd71f7beed336e016762a667_c03370,e6a23352fd71f7beed336e016762a667_c03371",Dark-Eyed Junco
session_00542,e6a23352fd71f7beed336e016762a667,"e6a23352fd71f7beed336e016762a667_c03367,e6a23352fd71f7beed336e016762a667_c03368",Dark-Eyed Junco
session_00543,e6a23352fd71f7beed336e016762a667,e6a23352fd71f7beed336e016762a667_c03360,Dark-Eyed Junco
session_00544,e6a23352fd71f7beed336e016762a667,"e6a23352fd71f7beed336e016762a667_c03352,e6a23352fd71f7beed336e016762a667_c03372",Dark-Eyed Junco
session_00545,e8a2584bd86a4797c2ba9fae840c030e,"e8a2584bd86a4797c2ba9fae840c030e_c03373,e8a2584bd86a4797c2ba9fae840c030e_c03374,e8a2584bd86a4797c2ba9fae840c030e_c03375,e8a2584bd86a4797c2ba9fae840c030e_c03376,e8a2584bd86a4797c2ba9fae840c030e_c03377,e8a2584bd86a4797c2ba9fae840c030e_c03378,e8a2584bd86a4797c2ba9fae840c030e_c03379,e8a2584bd86a4797c2ba9fae840c030e_c03380,e8a2584bd86a4797c2ba9fae840c030e_c03381",Dark-Eyed Junco
session_00546,e8dddfbe31408ac31cbf19c3e9b96f5a,"e8dddfbe31408ac31cbf19c3e9b96f5a_c03382,e8dddfbe31408ac31cbf19c3e9b96f5a_c03383,e8dddfbe31408ac31cbf19c3e9b96f5a_c03384,e8dddfbe31408ac31cbf19c3e9b96f5a_c03385,e8dddfbe31408ac31cbf19c3e9b96f5a_c03387,e8dddfbe31408ac31cbf19c3e9b96f5a_c03388,e8dddfbe31408ac31cbf19c3e9b96f5a_c03389,e8dddfbe31408ac31cbf19c3e9b96f5a_c03391,e8dddfbe31408ac31cbf19c3e9b96f5a_c03392,e8dddfbe31408ac31cbf19c3e9b96f5a_c03393,e8dddfbe31408ac31cbf19c3e9b96f5a_c03394",Black-Capped Chickadee
session_00547,e8dddfbe31408ac31cbf19c3e9b96f5a,"e8dddfbe31408ac31cbf19c3e9b96f5a_c03395,e8dddfbe31408ac31cbf19c3e9b96f5a_c03396,e8dddfbe31408ac31cbf19c3e9b96f5a_c03397,e8dddfbe31408ac31cbf19c3e9b96f5a_c03398,e8dddfbe31408ac31cbf19c3e9b96f5a_c03399",Chickadee
session_00548,e8dddfbe31408ac31cbf19c3e9b96f5a,"e8dddfbe31408ac31cbf19c3e9b96f5a_c03386,e8dddfbe31408ac31cbf19c3e9b96f5a_c03390",Black-Capped Chickadee
session_00549,ea616eaf5bb39955b2adcf0f14f39e32,"ea616eaf5bb39955b2adcf0f14f39e32_c03400,ea616eaf5bb39955b2adcf0f14f39e32_c03401,ea616eaf5bb39955b2adcf0f14f39e32_c03402,ea616eaf5bb39955b2adcf0f14f39e32_c03403,ea616eaf5bb39955b2adcf0f14f39e32_c03404,ea616eaf5bb39955b2adcf0f14f39e32_c03405,ea616eaf5bb39955b2adcf0f14f39e32_c03406,ea616eaf5bb39955b2adcf0f14f39e32_c03407,ea616eaf5bb39955b2adcf0f14f39e32_c03408,ea616eaf5bb39955b2adcf0f14f39e32_c03409,ea616eaf5bb39955b2adcf0f14f39e32_c03410,ea616eaf5bb39955b2adcf0f14f39e32_c03411,ea616eaf5bb39955b2adcf0f14f39e32_c03412,ea616eaf5bb39955b2adcf0f14f39e32_c03413,ea616eaf5bb39955b2adcf0f14f39e32_c03414,ea616eaf5bb39955b2adcf0f14f39e32_c03415,ea616eaf5bb39955b2adcf0f14f39e32_c03416,ea616eaf5bb39955b2adcf0f14f39e32_c03417,ea616eaf5bb39955b2adcf0f14f39e32_c03418",Dark-Eyed Junco
session_00550,ea616eaf5bb39955b2adcf0f14f39e32,ea616eaf5bb39955b2adcf0f14f39e32_c03419,Dark-Eyed Junco
session_00551,eb2f6c0fdef2c6059d011080fa860d14,"eb2f6c0fdef2c6059d011080fa860d14_c03420,eb2f6c0fdef2c6059d011080fa860d14_c03421,eb2f6c0fdef2c6059d011080fa860d14_c03422,eb2f6c0fdef2c6059d011080fa860d14_c03423,eb2f6c0fdef2c6059d011080fa860d14_c03424,eb2f6c0fdef2c6059d011080fa860d14_c03425,eb2f6c0fdef2c6059d011080fa860d14_c03426,eb2f6c0fdef2c6059d011080fa860d14_c03428,eb2f6c0fdef2c6059d011080fa860d14_c03429,eb2f6c0fdef2c6059d011080fa860d14_c03430,eb2f6c0fdef2c6059d011080fa860d14_c03431,eb2f6c0fdef2c6059d011080fa860d14_c03432,eb2f6c0fdef2c6059d011080fa860d14_c03433,eb2f6c0fdef2c6059d011080fa860d14_c03435",Dark-Eyed Junco
session_00552,eb2f6c0fdef2c6059d011080fa860d14,"eb2f6c0fdef2c6059d011080fa860d14_c03427,eb2f6c0fdef2c6059d011080fa860d14_c03434",Dark-Eyed Junco
session_00553,eb564935c9775bd5baca7dede0d913f7,"eb564935c9775bd5baca7dede0d913f7_c03439,eb564935c9775bd5baca7dede0d913f7_c03440",Chickadee
session_00554,eb564935c9775bd5baca7dede0d913f7,"eb564935c9775bd5baca7dede0d913f7_c03436,eb564935c9775bd5baca7dede0d913f7_c03437,eb564935c9775bd5baca7dede0d913f7_c03438",Black-Capped Chickadee
session_00555,ebb92ce4558e30f060861ca982e3a808,"ebb92ce4558e30f060861ca982e3a808_c03446,ebb92ce4558e30f060861ca982e3a808_c03450,ebb92ce4558e30f060861ca982e3a808_c03455,ebb92ce4558e30f060861ca982e3a808_c03461,ebb92ce4558e30f060861ca982e3a808_c03469",Dark-Eyed Junco
session_00556,ebb92ce4558e30f060861ca982e3a808,"ebb92ce4558e30f060861ca982e3a808_c03441,ebb92ce4558e30f060861ca982e3a808_c03442,ebb92ce4558e30f060861ca982e3a808_c03443,ebb92ce4558e30f060861ca982e3a808_c03444,ebb92ce4558e30f060861ca982e3a808_c03445,ebb92ce4558e30f060861ca982e3a808_c03447,ebb92ce4558e30f060861ca982e3a808_c03448,ebb92ce4558e30f060861ca982e3a808_c03449,ebb92ce4558e30f060861ca982e3a808_c03451,ebb92ce4558e30f060861ca982e3a808_c03452,ebb92ce4558e30f060861ca982e3a808_c03453,ebb92ce4558e30f060861ca982e3a808_c03454,ebb92ce4558e30f060861ca982e3a808_c03456,ebb92ce4558e30f060861ca982e3a808_c03457,ebb92ce4558e30f060861ca982e3a808_c03458,ebb92ce4558e30f060861ca982e3a808_c03459,ebb92ce4558e30f060861ca982e3a808_c03460,ebb92ce4558e30f060861ca982e3a808_c03462,ebb92ce4558e30f060861ca982e3a808_c03463,ebb92ce4558e30f060861ca982e3a808_c03464,ebb92ce4558e30f060861ca982e3a808_c03465,ebb92ce4558e30f060861ca982e3a808_c03466,ebb92ce4558e30f060861ca982e3a808_c03467,ebb92ce4558e30f060861ca982e3a808_c03468",Dark-Eyed Junco
session_00557,edc2446267435cb42337875e8b1dbbd7,"edc2446267435cb42337875e8b1dbbd7_c03470,edc2446267435cb42337875e8b1dbbd7_c03476",Black-Capped Chickadee
session_00558,edc2446267435cb42337875e8b1dbbd7,"edc2446267435cb42337875e8b1dbbd7_c03471,edc2446267435cb42337875e8b1dbbd7_c03472,edc2446267435cb42337875e8b1dbbd7_c03473,edc2446267435cb42337875e8b1dbbd7_c03477,edc2446267435cb42337875e8b1dbbd7_c03478",Black-Capped Chickadee
session_00559,edc2446267435cb42337875e8b1dbbd7,edc2446267435cb42337875e8b1dbbd7_c03475,Black-Capped Chickadee
session_00560,edc2446267435cb42337875e8b1dbbd7,edc2446267435cb42337875e8b1dbbd7_c03474,Black-Capped Chickadee
session_00561,eebf443c5174f6fd36c9a17b6d3cd8f6,"eebf443c5174f6fd36c9a17b6d3cd8f6_c03479,eebf443c5174f6fd36c9a17b6d3cd8f6_c03484,eebf443c5174f6fd36c9a17b6d3cd8f6_c03485,eebf443c5174f6fd36c9a17b6d3cd8f6_c03486,eebf443c5174f6fd36c9a17b6d3cd8f6_c03487",Dark-Eyed Junco
session_00562,eebf443c5174f6fd36c9a17b6d3cd8f6,eebf443c5174f6fd36c9a17b6d3cd8f6_c03488,Dark-Eyed Junco
session_00563,eebf443c5174f6fd36c9a17b6d3cd8f6,"eebf443c5174f6fd36c9a17b6d3cd8f6_c03480,eebf443c5174f6fd36c9a17b6d3cd8f6_c03481,eebf443c5174f6fd36c9a17b6d3cd8f6_c03483",Dark-Eyed Junco
session_00564,eebf443c5174f6fd36c9a17b6d3cd8f6,eebf443c5174f6fd36c9a17b6d3cd8f6_c03482,Dark-Eyed Junco
session_00565,f11fc02b51437e07e960b57dd00d725c,"f11fc02b51437e07e960b57dd00d725c_c03489,f11fc02b51437e07e960b57dd00d725c_c03490,f11fc02b51437e07e960b57dd00d725c_c03492,f11fc02b51437e07e960b57dd00d725c_c03493,f11fc02b51437e07e960b57dd00d725c_c03494,f11fc02b51437e07e960b57dd00d725c_c03495,f11fc02b51437e07e960b57dd00d725c_c03496,f11fc02b51437e07e960b57dd00d725c_c03497",Dark-Eyed Junco
session_00566,f11fc02b51437e07e960b57dd00d725c,f11fc02b51437e07e960b57dd00d725c_c03491,Dark-Eyed Junco
session_00567,f1d50ddafafe45bd5b7e1fcc749fcce4,"f1d50ddafafe45bd5b7e1fcc749fcce4_c03501,f1d50ddafafe45bd5b7e1fcc749fcce4_c03502,f1d50ddafafe45bd5b7e1fcc749fcce4_c03503,f1d50ddafafe45bd5b7e1fcc749fcce4_c03504,f1d50ddafafe45bd5b7e1fcc749fcce4_c03505,f1d50ddafafe45bd5b7e1fcc749fcce4_c03506,f1d50ddafafe45bd5b7e1fcc749fcce4_c03507",Black-Capped Chickadee
session_00568,f1d50ddafafe45bd5b7e1fcc749fcce4,"f1d50ddafafe45bd5b7e1fcc749fcce4_c03498,f1d50ddafafe45bd5b7e1fcc749fcce4_c03499",Dark-Eyed Junco
session_00569,f1d50ddafafe45bd5b7e1fcc749fcce4,"f1d50ddafafe45bd5b7e1fcc749fcce4_c03509,f1d50ddafafe45bd5b7e1fcc749fcce4_c03510,f1d50ddafafe45bd5b7e1fcc749fcce4_c03511",Black-Capped Chickadee
session_00570,f1d50ddafafe45bd5b7e1fcc749fcce4,f1d50ddafafe45bd5b7e1fcc749fcce4_c03508,Black-Capped Chickadee
session_00571,f1d50ddafafe45bd5b7e1fcc749fcce4,f1d50ddafafe45bd5b7e1fcc749fcce4_c03500,Dark-Eyed Junco
session_00572,f1f24f3d979cf81233f206e405dba472,"f1f24f3d979cf81233f206e405dba472_c03513,f1f24f3d979cf81233f206e405dba472_c03514",Dark-Eyed Junco
session_00573,f1f24f3d979cf81233f206e405dba472,f1f24f3d979cf81233f206e405dba472_c03512,Dark-Eyed Junco
session_00574,f4681fa89ee7ce69c51c3c1a957d51ef,"f4681fa89ee7ce69c51c3c1a957d51ef_c03515,f4681fa89ee7ce69c51c3c1a957d51ef_c03516,f4681fa89ee7ce69c51c3c1a957d51ef_c03517,f4681fa89ee7ce69c51c3c1a957d51ef_c03519",Black-Capped Chickadee
session_00575,f4681fa89ee7ce69c51c3c1a957d51ef,f4681fa89ee7ce69c51c3c1a957d51ef_c03518,Black-Capped Chickadee
session_00576,f4681fa89ee7ce69c51c3c1a957d51ef,f4681fa89ee7ce69c51c3c1a957d51ef_c03520,Chickadee
session_00577,f66fcb9cedfa697eb3c4db12b4f1d360,"f66fcb9cedfa697eb3c4db12b4f1d360_c03521,f66fcb9cedfa697eb3c4db12b4f1d360_c03522,f66fcb9cedfa697eb3c4db12b4f1d360_c03523,f66fcb9cedfa697eb3c4db12b4f1d360_c03524,f66fcb9cedfa697eb3c4db12b4f1d360_c03525,f66fcb9cedfa697eb3c4db12b4f1d360_c03526",Dark-Eyed Junco
session_00578,f66fcb9cedfa697eb3c4db12b4f1d360,f66fcb9cedfa697eb3c4db12b4f1d360_c03527,Dark-Eyed Junco
session_00579,f6a57730e1d2e80fa9b8db2f56ebfdbd,"f6a57730e1d2e80fa9b8db2f56ebfdbd_c03528,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03529,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03534,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03535",Dark-Eyed Junco
session_00580,f6a57730e1d2e80fa9b8db2f56ebfdbd,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03536,Dark-Eyed Junco
session_00581,f6a57730e1d2e80fa9b8db2f56ebfdbd,"f6a57730e1d2e80fa9b8db2f56ebfdbd_c03530,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03531,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03532,f6a57730e1d2e80fa9b8db2f56ebfdbd_c03533",Dark-Eyed Junco
session_00582,f6bf64ca1091b551f4578da9e9ff29d3,"f6bf64ca1091b551f4578da9e9ff29d3_c03537,f6bf64ca1091b551f4578da9e9ff29d3_c03538,f6bf64ca1091b551f4578da9e9ff29d3_c03539,f6bf64ca1091b551f4578da9e9ff29d3_c03540",Dark-Eyed Junco
session_00583,f763105ab8381dce9e942ebcbb3acdfb,f763105ab8381dce9e942ebcbb3acdfb_c03542,Dark-Eyed Junco
session_00584,f763105ab8381dce9e942ebcbb3acdfb,f763105ab8381dce9e942ebcbb3acdfb_c03541,Dark-Eyed Junco
session_00585,fb19e755b74dc76f89bf6b35c1c3d04a,"fb19e755b74dc76f89bf6b35c1c3d04a_c03543,fb19e755b74dc76f89bf6b35c1c3d04a_c03545,fb19e755b74dc76f89bf6b35c1c3d04a_c03547,fb19e755b74dc76f89bf6b35c1c3d04a_c03548,fb19e755b74dc76f89bf6b35c1c3d04a_c03549,fb19e755b74dc76f89bf6b35c1c3d04a_c03550,fb19e755b74dc76f89bf6b35c1c3d04a_c03551,fb19e755b74dc76f89bf6b35c1c3d04a_c03552,fb19e755b74dc76f89bf6b35c1c3d04a_c03553,fb19e755b74dc76f89bf6b35c1c3d04a_c03555,fb19e755b74dc76f89bf6b35c1c3d04a_c03556,fb19e755b74dc76f89bf6b35c1c3d04a_c03557,fb19e755b74dc76f89bf6b35c1c3d04a_c03558,fb19e755b74dc76f89bf6b35c1c3d04a_c03560,fb19e755b74dc76f89bf6b35c1c3d04a_c03561,fb19e755b74dc76f89bf6b35c1c3d04a_c03562,fb19e755b74dc76f89bf6b35c1c3d04a_c03563,fb19e755b74dc76f89bf6b35c1c3d04a_c03565,fb19e755b74dc76f89bf6b35c1c3d04a_c03566,fb19e755b74dc76f89bf6b35c1c3d04a_c03567,fb19e755b74dc76f89bf6b35c1c3d04a_c03568,fb19e755b74dc76f89bf6b35c1c3d04a_c03569,fb19e755b74dc76f89bf6b35c1c3d04a_c03570",Dark-Eyed Junco
